Escritório de vendas|Fornecedor|Material|Data|Valor Liquido
121|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|40.0
121|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|20.0
121|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|15.0
121|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|12.0
121|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|15.0
121|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|30.0
121|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
121|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|20.0
121|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|12.0
121|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|20.0
121|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|10.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|30.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|40.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|15.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|15.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|75.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|80.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|95.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|50.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|55.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|30.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|20.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|30.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|35.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|10.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|30.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|20.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|20.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|30.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|30.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|20.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|20.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|20.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|30.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
121|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
121|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|20.0
121|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|60.0
121|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|10.0
121|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|05.01.2020|20.0
121|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|10.0
121|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|15.0
121|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|10.0
121|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|140.0
121|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|60.0
121|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|05.01.2020|30.0
121|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|20.0
121|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|20.0
121|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|05.01.2020|20.0
121|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|20.0
121|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|20.0
121|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|20.0
121|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|60.0
121|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|60.0
121|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|20.0
121|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|20.0
121|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|20.0
121|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|10.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|05.01.2020|20.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|05.01.2020|20.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|40.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|90.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|50.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|90.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|90.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|05.01.2020|20.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|30.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|10.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|80.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|10.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|05.01.2020|20.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|05.01.2020|10.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|15.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|05.01.2020|10.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|20.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|40.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|20.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|20.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|05.01.2020|20.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|10.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|05.01.2020|30.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|05.01.2020|15.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|15.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|05.01.2020|15.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|25.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|45.0
121|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|30.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|15.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|20.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|12.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|15.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|35.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|20.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|50.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|15.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|495.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|441.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|384.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|229.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|303.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|86.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|72.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|30.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|12.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|15.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|20.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|27.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|15.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|35.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|35.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|12.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|50.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|20.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|20.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|12.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|27.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|12.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|15.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|20.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|25.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|24.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|20.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|15.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|30.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|30.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|10.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|12.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|10.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|15.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|15.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|40.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|30.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|15.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|12.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|60.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|20.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|20.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|15.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|20.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|24.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|10.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|15.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|20.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|20.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|10.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|20.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|30.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|100.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|30.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|39.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|20.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|12.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|20.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|10.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|12.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|7.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|15.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|20.0
500|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|15.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|15.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|15.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|20.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|60.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|35.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|55.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|100.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|50.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|70.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|20.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|20.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|30.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|25.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|10.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|30.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|15.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|15.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|40.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|15.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|40.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|30.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|15.0
500|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|30.0
500|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|05.01.2020|60.0
500|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|10.0
500|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|30.0
500|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|20.0
500|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|70.0
500|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|10.0
500|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|05.01.2020|10.0
500|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|20.0
500|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|60.0
500|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|20.0
500|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|10.0
500|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|05.01.2020|20.0
500|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|15.0
500|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|30.0
500|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|10.0
500|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|10.0
500|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|20.0
500|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|10.0
500|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|10.0
500|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|15.0
500|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|10.0
500|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|60.0
500|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|30.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|15.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|15.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|10.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|85.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|160.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|250.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|230.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|140.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|05.01.2020|120.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|05.01.2020|20.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|10.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|05.01.2020|70.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|30.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|10.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|15.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|20.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|20.0
500|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|15.0
